entry_id,page_number,primary_arabic_name,synonyms,full_paragraph,char_count,ocr_confidence,is_plant,confidence,reason,needs_human_review
75,61,أشياف البازرد,,"يعنى القنة وهو عجيب القعل جيد التركيب ينتفع مما ذكر فى الاشياف
الأحمر لكنه أسرع وفعله فى البياض عجيب وصنعته: صممْ عربى إقليميا الذهب
إسفيداج مس كل أربعة رنجار درهمين مر أفيون جندبيرستر عفص بازرد وفى نسخة إقليميا
فضة نحاس محرق من كل اثتان يشيف بماء السذاب",254,0.8619,no,1.0,أشياف البازرد هي تركيبة دوائية (كحل للعين) تتكون من خليط من مواد معدنية ونباتية وحيوانية، وليست كائناً نباتياً مفرداً.,No
76,61,اشياف,,"للنواصير حيث كانت قيل إنه للرازى وصنعته صبر كندر أنزروت دم
أخوين شب جلنار إثمد سواء زنجار ربع أحدها",99,0.8619,no,1.0,الأشياف هي شكل صيدلاني لتركيبة دوائية (وصفة مركبة) تضم خليطاً من مواد نباتية ومعدنية وليست اسماً لنبات بعينه.,No
77,61,أشياف الورد,,"ينسب إلى ابن رضوان له فعل عظيم فى الامسراض الحارة رادع محلل
مسكن يمنع النزلات ويقوى الأعضاء ويزيل الرمد والورد نيج. وصنعته: ورد منزوعاثنا عشر

64 صندل أبيض وأحمر من كل خمسة خولان كثيرا صمغ صبر ماميثا من كل درهم يشيف بماء
الوره فأنه غاية",236,0.8604,no,1.0,أشياف الورد هي وصفة طبية مركبة (تركيب دوائي) تتكون من مجموعة من المكونات وليست كائناً نباتياً مفرداً.,No
78,62,أشياف,,"يترجم فى الكتب القديمة بمرقالبا يعنى المحلل وأظنه لجالينوس لانى رأيته في
القراباذين الكبير ونسبه فى التتصريف إلى حنين بن إسحق وما أظن حنينا إلا ترجمه » وهو
يرفع من الظلمة والمواد المتحلبة والاوجاع والقروح المزمنة ومن أعيته الاكحال والجرب
وطول الرمد وغير ذلك وصنعته إقليميا صمغ تويال النحاس من كل ثلاثة مثاقيل مر
ستبل اقيون ورد زعف زعفران ساذج هندى من كل مثقال فلفل أبيض ستة قراريط يشيف
بالشراب ويتسعمل ببياض البيض",413,0.8604,no,1.0,الأشياف هي تسمية طبية قديمة للأدوية المركبة التي تُشكل على هيئة أقراص أو تحاميل (خاصة للعين)، والنص يوضح وصفة دوائية تجمع بين معادن ونباتات وليست كائناً نباتياً.,No
79,62,أشياف أسود,,"ينفع من الرمد والقررح وضعف البصر وفيه تقوية جسيدة وصنعته
إثمد أقافيا نحاس محرق من أربعة صبر ثلاثة ونصف أقليميا زعفران أفيون ساذج كثيرا سنبل
جندبيدستر حضض إسفيداج فلفل",166,0.8604,no,1.0,الأشياف هو مصطلح طبي يشير إلى أدوية العين المركبة، والنص يصف وصفة دوائية (تركيباً دوائياً) تتكون من خليط من المعادن والنباتات والمواد الحيوانية.,No
80,62,أشياف,,"لمطلق الأرماد ويستعمل قطورا وصنعته أنزروت أشنان حب سفرجل كثير
من كل نصف زعفران ما ميران كشك شعير من كل دانقان سكر درهم بطيخ بماء صاف",132,0.8604,no,1.0,"الأشياف هي شكل صيدلاني (تركيب دوائي) يُستخدم لعلاج أمراض العين، والنص يصف بوضوح طريقة ""صنعته"" من مكونات متعددة مثل الأنزروت والزعفران والسكر.",No
81,62,أشياف,,"يمنع الشسر من العين وصنعته: زاج صدأ حديد من كل جزء زنجار نوشادر
توبال نحاس من كل نصف جزء يعجن بمرارة",100,0.8604,no,1.0,النص يصف تركيبة دوائية أو وصفة مركبة من معادن (زاج، حديد، نحاس) ومواد حيوانية (مرارة) وليس كائناً نباتياً.,No
82,62,أشياف من النصايح,,"يحلل الرمد الحار المزعج من يومه إذا سيق بما تدعو الحاجة إليه
من تلين وفصد خصوصا فى الكهول والمترفهين وصنعته إسفيداج مسحوق بالماء من
الشمس مدة نشا من كل أربعة صمغ اثنان ونصف أنزروت زعفران أفيون من كل ربع يعجن
الاسفيدج بماء الصمغ وبهما الباقى ويشيف ويقطر يوم الحاجة يلبن النساء وماء الورد وهو
جيد للالتهاب والورم والضربة والسققطة",327,0.8604,no,1.0,"النص يصف ""أشياف""، وهي وصفة طبية مركبة (تركيبة صيدلانية) تتكون من خليط من مواد معدنية كالإسفيداج ونباتية كالأفيون والزعفران، وليست نباتاً مفرداً.",No
83,62,أشياف,,"يعرف بالدواء الأبيض للسيل والدمعة والجرب والبياض والشعرة وي-تعمل يوما
ويترك آخر كل نصف شهر مرة وصنعته 2 توتيا هندى إهليلج أصفر سواء إهليلج صينى
نصف جزء يشيف بماء المرزنجوش ويتعمل",178,0.8604,no,1.0,النص يصف تركيباً دوائياً (وصفة مركبة) مكوناً من مواد معدنية ونباتية، وبناءً على القاعدة الخامسة لا يعتبر نباتاً.,No
85,63,أصابع العذارى,أصابع القينات | اصابع هرمس | أصئف | اصطفلين | أصل | اصطرك | أضراس الكلب | أضراس العجوز | أطريه,"هو الرشته إن عملت رقاقا وقطعت طولا أو لفت بأيدى على الخنشب وكسرت
حين نجف وإن صغر فتلها فى حجم الشعر فهى الشعيرية وإن قطعت مستديرة فهى البغرة عند
الفرس والصطماج عند الترك وإن حشيت باللحم المستوى سميت ششبرك وهذه الانواع كلها
تعمل من العجين الفطير وهى حارة رطبة فى الاولى والششبرك فى الثانية جيدة الغذاء كثيرة
تنفع من السعال ووجع الصدر وهزال الكلى وقروح الامعاء والمثانة والششبرك يسمن ويولد
غذاء جيدا والبغرة تزيل العطش والتهاب الصفراء لما يقع فيها من الخل وتفتح الدد لما فيها
من عسل والكل بطئ الهضم يضر المعدة والناقهين واهل مصر يستعملون الرشتة الشعيرية في
مزاور المرض وليس بجيد لثقلهما وبصلحهما اسكنجبين السكر فى المحرورين ومربى الزنجبيل
فى المبرودين وأن تعمل للناقهين من الخشكار",678,0.8736,no,1.0,"النص يصف بوضوح مادة ""الرشتة"" و""الأطرية"" وهي أنواع من المعجنات المصنعة من العجين الفطير (المعكرونة)، وليست كائناً نباتياً طبيعياً.",No
97,63,أطباء الكلبة,اطموط,"لفظة يونانية معناها الاهليلجات وأول من صنعه
ندروماتس وقال ابن ماسويه جالينوس وليس كذلك قال إسحاق بن يوحنا عن جرجس والد
نجتيشوع طبيب العباسيين الذى نقل الصناعة إلا الأقباط الاطريفال بلغة المديئة هو ما ركب
من الاهليلجات يد اندرو ماخس وهو من الادوية التى تبقى قوتها إلى سنتين ونصف وجل
نفعه فى أمراض الدماغ وقطع الأيخرة وتقوية الأعصاب والممدة ويقطع البواسير ويزكى
ويذهب سلس البول قال إسحق إنه يضر بالطحال ويصلحه شراب البنفسج وصرح جل
الأطباء بان إدمان أكل الاهليجات على يبطى بالشيب ويقوى الدماغ ويصلح الصدر لكنه قد
يولد القولنج لانه لا يسهل إلا الرقيق من الخلطو الصغير منه صنعته أنواع الاهليلجات
المة وقد يحذف البليلج والاملج وقد تزاد الكزيرة فى غلبة البخار وعندى لا ياس بزيادة
بزر الخشخاش والكرفس ثم يلت بدهن اللوز وقال بعضهم يسمن البقر والصحيح أن الأول

11",753,0.8736,no,1.0,"النص يصف ""الأطريفال""، وهو تركيب دوائي (معجون) يُصنع من خلط أنواع من الإهليلجات مع مواد أخرى كالعسل والزيت، مما يجعله وصفة مركبة وليس نباتاً مفرداً.",No
